Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Labrisomus,multiporosus,,"Hubbs, 1953",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14000,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Malacoctenus,tetranemus,,"(Cope, 1877)",Na,Id,NE,1,,,,True,,,,,,,True,,,,,,,,True,,,7689,"Speckled clinid, throatspotted blenny","trambollo moteado, trambollo pintado",Trambollo pintado,"Syn.: Blennius tetranemus Cope, 1877, Labrisomus afuerae Hildebrand, 1946, Malacoctenus afuerae (Hildebrand, 1946), fide Appeltans et al. (2010)","Eastern Pacific, from the Gulf of California to Costa Rica, Panama, Ecuador including Galapagos, Peru and Chile",,"Habitat: Shallow waters; inhabit rocky, boulder strewn areas and walls.","Hábitat: aguas poco profundas, habitan en roca, áreas esparcidas de piedras y paredes.","Color highly variable earthtones. Numerous dark spots on underside of head; rows of dark spots on translucent fins. Can pale, darken and/or change color rapidly. Reaches lenghts to 56 mm.",Tamaño: alcanza a longitudes de 56 mm.
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Malacoctenus,zonogaster,,"Heller & Snodgrass, 1903",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7690,"Spotbelly  blenny, Belted blenny",trombollo panzimanchado,trombollo panzimanchado,,Endemic to Ecuador in the Galapagos Islands.,,"Habitat: Occurs throughout the Archipelago,along the rocky shores to depths of at least 10m, most commonly just below the intertidal zone.",,"Color pattern varies with sex. Males have transparent or dusky dorsal, anal and pectoral fins with few spots, but the caudal may be spotted. Six irregular, but uniformly dark, bars on body (these rather poorly defined on s. Lengths of 75 mm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Blennioidei,,Labrisomidae,,,Starksia,galapagensis,,"Rosenblatt & Taylor, 1971",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7691,Galapagos blenny,trambollo de  Galápagos,trambollo de Galapagos.,,Endemic  to the  Galapagos.,,Habitat:  Found throughout the Archipelago between depths of 3 and 25 m.,,Size> Reaches lengths of about 40 mm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobiesocoidei,,Gobiesocidae,,,Tomicodon,chilensis,,"Brisout de Barneville, 1846",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14002,Smallsucker clingfish,peje sapito,,,"Restricted to the eastern Pacific,from Valparaiso, Chile, to Lobos de Afuera, Peru, and Galapagos.",,"Common throughout  the Archipelago  in shallow  marine   waters: known from Baltra, Eden, Floreana, Fernandina, Tagus Cove, Isabela, Pinzon, San Cristobal, Santiang, and  Tower.",,Size> To lengths of 5 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobiesocoidei,,Gobiesocidae,,,Tomicodon,petersii,,"(Garman, 1875)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13206,,,,"Syn.: Tomicodon petersi (Garman, 1875), fide Appeltans et al. (2010)",Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobiesocoidei,,Gobiesocidae,Gobiesocinae,,Arcos,poecilophthalmos,,"(Jenyns, 1842)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7693,"Red clingfish, Galapagos clingfish","chupapiedra rojo, pez prendedor de Galápagos.",pez prendedor de Galápagos,"Syn.: Arcos poecilophthalmus (Jenyns, 1842), Gobiesox paradiseus Herre, 1935, Gobiesox poecilophthalmos Jenyns, 1842, Gobiesox poecilophthalmus Jenyns, 1842, fide Appeltans et al. (2010)",Cocos and Ecuador in Galapagos Islands,,"Habitat: Inhabit small recesses on rocky reefs, slopes and walls, clinging to rocky substrates.",,"Frying pan shape. Mottled, pinkish brown with tiny blue spots. Size: 2.5-5 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Eleotrididae,,,Eleotrica,cableae,,"Ginsburg, 1933",Na,En,NE,1,,,,True,,,,,,,True,,,,,,,,True,,,7694,Marbled goby,gobio manchada,Gobio manchada,,"Endemic to the Ecuador, Galapagos Islands",,Habitat: Common in tide pools and nearshore areas to depths of 5m.,Hábitat: zonas comunes de piscinas naturales y cerca de la costa a una profundidad de 5 metros.,Pale to medium brown with marbling white spots and blochches. Flattened head. Male displayes midlateral row of double spots. Also hunt of brown bars on back.  Lengths of at least 7 cm.,Tamaño: Longitud por lo menos de 7 cm.
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Gobiidae,,,Bathygobius,lineatus,lineatus,"(Jenyns, 1841)",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7695,Galápagos frillfin,mapo del sur,mapo del sur,,"Within the Galapagos archipelago only known from the Western Bioregion, restricted to the eastern Pacific, off the  northern shores of South America to Lobos de Afuera, Peru, and  Ecuador in Galápagos Islands, and Clipperton.",,"Habitat: Bottom dwellers over  shallow rocky shores. Common in tidepools among  the  central islands. They have been taken from Baltra, Bartolome, Fernandina, Black Beach on Floreana, Gardner  Bay on Gardner, Cartago Bay on Isabela, Marchena, Academy Bay on Santa  Cruz, James Bay on Santiago, San  Cristobal, Darwin  Bay on Tower, and  Wolf.",,"Galapagos fish is dark brown dorsally, becoming lighter brown on the sides and belly, a black blotch marked with blue, above the insertion of the pectoral fin; all fins, except pelvics, dusky with marron sheen, the pelvics. To lengths of 94 mm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Gobiidae,,,Coryphopterus,urospilus,,"Ginsburg, 1938",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7696,"Orangespot goby, redlight goby","gobio semaforo, gobio luz roja.",Gobio semaforo,,"Eastern Pacific, from Baja California and the nothern Gulf of California to Colombia, also Cocos, Revillagigedos and Ecuador in the Galapagos Islands.",,"Habitat: Shallow waters. Bottom-dwellers on soft sand, usually seen at the bases of rocky and coral reefs and along the reef-sand interface.",,Whitish translucent body with rows of reddish and occasional white and dark spots on body. Size: To about 8 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Gobiidae,,,Elacatinus,nesiotes,,"Bussing, 1990",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7697,"Brokenband cleaner goby, banded cleaner goby","gobio bandeado, gobio barbero de bandas",gobio barbero de bandas,,"Restricted to eastern Pacific oceanic islands, known only from Cocos and Ecuador in the Galapagos Islands and Gorgonia Island (Columbia)",,"Habitat: Rocky areas and reef habitats. Cleaner species, picks parasites from other fishes",,White background color; bars have brown outlines. Five diffuse gray squares along midbody. Pectoral and dorsal fins translucent. Size: To lengths of 23 mm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Gobiidae,Gobiinae,,Chriolepis,tagus,,"Ginsburg, 1953",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14006,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Gobiidae,Gobiinae,,Lythrypnus,dalli,,"(Gilbert, 1890)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14007,Blue banded goby,"gobio bonito, gusanito del diablo, gobio azul  rayado",gobio barbero de bandas azules,,"Eastern Pacific,from  off southern California and the  Gulf of California to Afuera Islands, Peru, and Cocos, Galapagos.",,"Habitat: known only  from the type specimen from  Isabela, in deep water, 60m.",,"Size> Reaches lengths of 3 cm in the  Galapagos, but slightly larger elsewhere.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Gobioidei,,Gobiidae,Gobiinae,,Lythrypnus,rhizophora,,"(Heller & Snodgrass, 1903)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14008,Spotcheek goby,"gobio ligero, gobio manchado",gobio manchado.,,"Galapagos, Cocos, Malpelo, and Revillagigedos Islands",,"Habitat: Widely distributed  on reefs throughout the  Archipelago, known from Baltra, Camaño, Darwin, Fernandina, Black Beach anchorage on Floreana, Cartago  Bay and Tagus  Cove  on Isabela, Marchena, Pinta, North Plaza, Santa Cruz, North Seymour, and  Wolf.",,Size> To lengths of 25 mm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Decodon,melasma,,"Gomon, 1974",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13983,Blackspot wrasse,"resbalosa, viejita colorada, viejita manchada, señorita de mancha negra",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Halichoeres,adustus,,"(Gilbert, 1890)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,11470,Black wrasse,vieja negra,Vieja negra,"Syn.: Pseudojulis adustus Gilbert, 1890, fide Appeltans et al. (2010)","Cocos, Revillagigedo and Galapagos Islands",,Solitary on rocky slopes,,Size: 8-13 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Halichoeres,chierchiae,,"Di Caporiacco, 1947",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7701,Wounded wrasse,señorita herida,Señorita herida,,Eastern Pacific; Within Ecuador in Galapagos archipelago only known from the Northern Bioregion. Gulf of California to Columbia.,,Habitat: Solitary on rocky slopes,,TP - Shades of green with yellow lower head and belly. Size: 8-13 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Halichoeres,melanotis,,"(Gilbert, 1890)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,11469,Golden Wrasse,Vieja Dorada,Vieja Dorada,"Syn.: Pseudojulis melanotis Gilbert, 1890, fide Appeltans et al. (2010)",Eastern Pacific,,Habitat: Solitary ini areas of rocky rubble,,Size: 8-13 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Halichoeres,notospilus,,"(Günther, 1864)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7710,Banded wrasse,señorita de cintas,Señorita de cintas,,"Eastern Pacific. Gulf of California to Peru. Revillagigedos, Malpelo and Galápagos.",,,,"Olive-gray, with five to eight dark-brown, lateral base extending onto dorsal fin; juveniles with a large blue ocellus on dorsal fin.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Halichoeres,raisneri,,"Baldwin & McCosker, 2001",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12646,,,,,Cocos and Galapagos Islands,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Iniistius,pavo,,"(Valenciennes, 1840)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7841,Peacock razorfish,viejita pavo Real,Viejita Pavo Real,"Syn.: Hemipteronotus pavo (Valenciennes, 1840), Hemipteronotus pavoninus (Valenciennes, 1840), Iniistius pavoninus (Valenciennes, 1840), Novacula tetrazona Bleeker, 1859, Xyrichthys pavo Valenciennes, 1840, Xyrichthys pavoninus Valenciennes, 1840, Xyrichtys pavo Valenciennes, 1840, Xyrichtys tetrazona (Bleeker, 1859), fide Appeltans et al. (2010)","Indo-Pacific, Baja California to Ecuador including Galapagos",,Habitat: Prefer warmer water; inhabit sandy areas near rocky reefs.,,Size: 13-25 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Novaculichthys,taeniourus,,"(Lecepède, 1801)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7704,"Clown razorfish, rockmover wrasse, Dragon wrasse","señorita viejita, vieja mueve roca",vieja mueve roca,"Syn.: Hemipteronotus taeniourus (Lacepède, 1801), Hemipteronotus taeniurus (Lacepède, 1801) (misspelling), Julis bifer Lay & Bennett, 1839, Labrus taeniours Lacepède, 1801 (misspelling), Labrus taeniourus Lacepède, 1801, Novaculichthys bifer (Lay & Bennett, 1839), Novaculichthys taeniorus (Lacepède, 1801) (misspelling), Novaculichthys taeniurus (Lacepède, 1801) (misspelling), Novaculichtys taeniorus (Lacepède, 1801) (misspelling), Xyrichthys taeniouris (Lacepède, 1801) (misspelling), fide Appeltans et al. (2010)","Indo-Pacific; from the Gulf of Californiia to Panama and Ecuador in Galapagos Islands, Indo-Pacific. Central Gulf of California to Colombia. Revillagigedos, Clipperton, Cocos, Malpelo",,"Habitat: Solitary inhabitant of reef flats and lagoons, usually in depths less than 15 m.",,Terminal phase red-brown to gray body; head pale; juvenil phase maroon to green or brown. Three body bars extend onto dorsal and anal fins and lines radiate from eyes. Size: 15-25 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Stethojulis,bandanensis,,"(Bleeker, 1851)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7706,Red shoulder wrasse,vieja mancha roja,Vieja mancha roja,"Syn.: Julis bandanensis Bleeker, 1851, Stethojulis casturi Günther, 1881, Stethojulis fulvoventris Seale, 1901, Stethojulis linearis Schultz, 1960, Stethojulis rubromacula Scott, 1959, fide Appeltans et al. (2010)","Indo-Pacific; In the eastern Pacific only at the mainland Costa Rica, and furthermore Clipperton, Cocos and Galapagos",,Habitat: Frequent reefs in depths of 3-11 m.,,Size: 8-13 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,,,Xyrichtys,sp.,,,Na,En,,3,,,,,,,,,,,True,,,,,,,,True,,,13986,,,,,,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Labridae,Corinae,,Thalassoma,purpureum,,"(Forsskål, 1775)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7711,Surge wrasse,"vieja variante, vieja oleaja","Vieja variante, Vieja oleaja","Syn.: Julis semicoeruleus Rüppell, 1835, Julis umbrostygma Rüppell, 1835, Scarus purpureus Forsskål, 1775, Thalassoma semicaeruleus (Rüppell, 1835), Thalassoma semicoeruleus (Rüppell, 1835), Thalassoma umbrostigma (Rüppell, 1835), Thalassoma umbrostygma (Rüppell, 1835), fide Appeltans et al. (2010)","Indo-Pacific, also Ecuador in Galapagos Islands, Cocos, Clipperton, and the Gulf of Chiriqui in Panama.",,Habitat: Solitary in shallow rocky surge zones,,"Elongate, compressed body; Head and body green; a red V on snout before eye, two oblique red bars from eye down across operculum; 2 red stripes along flank; sides with thin irregularred vertical lines. Size: 20-25 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Scaridae,,,Calotomus,carolinus,,"(Valenciennes, 1840)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13987,Carolines parrotfish,"loro de Carolinas, perico de diente verde, pococho perico",,,Indo-Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Scaridae,Scarinae,,Scarus,compressus,,"(Osburn & Nichols, 1916)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7723,Azure parrotfish,"loro chato, loro verdeazul",Loro chato,"Syn.: Callyodon compressus Osburn & Nichols, 1916, fide Appeltans et al. (2010)","Eastern Pacific, from the Gulf of California to Panama, and Galapagos. Central Gulf of California to Ecuador and the Galápagos Islands",,"Habitat: Rocky, boulder strewn reefs and slopes",,Size: 30-45 cm.  TP - Green; fins marked and shaded with blue and salmon. Adult females and males light blue to gray-blue and dusky blue. JP - Reddish brown.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Scaridae,Scarinae,,Scarus,rubroviolaceus,,"Bleeker, 1847",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7726,Bicolor parrotfish,loro violáceo,Loro bicolor,"Syn.: Callyodon africanus Smith, 1955, Callyodon jordani (Jenkins, 1901), Callyodon ruberrimus Jordan & Seale, 1906, Callyodon rubroviolaceus (Bleeker, 1847), Margaritodon africanus (Smith, 1955), Pseudoscarus jordani Jenkins, 1901, Scarops rubroviolaceus (Bleeker, 1847), Scarus jordani (Jenkins, 1901), fide Appeltans et al. (2010)","widespread Indo-Pacific species; in the eastern Pacific from the Gulf of California to Costa Rica, and Cocos and Galapagos. Tropical Indo-Pacific. Central Gulf of California to Ecuador and all the offshore Islands.",,Habitat: Areas of coral reefs and rocky substrata; usually found in small numbers. Graze on attached algae.,,Size: Lenghts of at least 48 cm. Terminal phase green to blue-green; forebody often somewhat darker.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Labroidei,,Scaridae,Sparisomatinae,,Nicholsina,denticulata,,"(Evermann & Radcliffe, 1917)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7727,Loosetooth parrotfish,pococho beriquete,pococho beriquete,"Syn.: Xenoscarus denticulatus Evermann & Radcliffe, 1917, Xenoscarus hubbsi Harry, 1950, fide Appeltans et al. (2010)","Eastern Pacific, Gulf of California to Peru, and Ecuador in Galapagos Islands.",,Habitat: Inhabitants of macrophytic algae in areas where the water is cooler.,,Terminal phase shades of green. Initial phase Drab shades of brown. Smallest parrotfish in eastern Pacific; resembles a wrasse. Teeth are not completely coalesced into a beak as those of most parrotfish. Can change color and m. Size: Uncommon over 20 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Percoidei,,Carangidae,,,Caranx,sexfasciatus,,"Quoy & Gaimard, 1825",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7736,"Sixband jack, bigeye trevalle, Bigeye jack","jurel voráz, jurel oral","Jurel voráz, jurel ojón","Syn.: Carangoides sexfasciatus (Quoy & Gaimard, 1825) (subsequent combination), Carangus marginatus Gill, 1863, Carangus rhabdotus Jenkins, 1903, Caranx belengerii Cuvier, 1833, Caranx butuanensis Seale, 1910, Caranx elacate Jordan & Evermann, 1903, Caranx flavocoeruleus Temminck & Schlegel, 1844, Caranx forsteri Cuvier, 1833, Caranx fosteri Cuvier, 1833, Caranx marginatus (Gill, 1863), Caranx oshimai Wakiya, 1924, Caranx paraspistes Richardson, 1848, Caranx peronii Cuvier, 1833, Caranx sexfaciatus elacate (Jordan & Evermann, 1903), Caranx sexfaciatus marginatus (Gill, 1863), Caranx tapeinosoma Bleeker, 1856, Caranx thompsoni Seale, 1905, Caranx xanthopygus Cuvier, 1833, fide Appeltans et al. (2010)","Indo-Pacific; equatorial region of the eastern Pacific from Mazatlan, Mexico to Ecuador and Galapagos",,Habitat: Open water,,Silver to silvery gray. Large eye. Forehead (nape) steep. Length: From 50 to 85 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Percoidei,,Carangidae,,,Decapterus,macarellus,,"(Cuvier, 1833)",NG,NG,NE,6,,,,,,,,,,,True,,,,,,,,True,,,7667,mackerel scad,"jurel fino, macarela caballa",,According to McCosker & Rosenblatt (2010) probably misidentification of D. muroadsi and D. macrosoma.,Worldwide in tropical and subtropical waters,,,,"Body long, slender; bluish green on bck, silvery below green.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,Percoidei,,Carangidae,,,Decapterus,punctatus,,"(Cuvier, 1829)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14706,"round scad, cigarfish","macarela chuparaco, jurela",jurelito de cola amarilla,"Syn.: Decapterus sanctaehelenae (Cuvier, 1833), fide Appeltans et al. (2010)",,,,,,
